"id","playlist_name","modifiedat","numfollowers","numtracks","collaborative"
4463,"thursday","2017-06-17 20:00:00",1,22,False
4464,"Trap","2017-10-21 20:00:00",1,41,False
4465,"80's","2016-09-26 20:00:00",1,123,False
4466,"School songs","2017-10-29 20:00:00",1,38,False
4467,"JBL","2017-10-28 20:00:00",1,171,False
4468,"Classic Jams ","2017-01-31 19:00:00",3,58,False
4469,"R&B/Rap","2017-06-01 20:00:00",1,59,False
4470,"2015 Top Tracks","2015-12-07 19:00:00",2,97,False
4471,"good stuff","2017-09-26 20:00:00",2,87,False
4472,"easy does it","2017-10-29 20:00:00",2,44,False
4473,"Relax","2015-03-18 20:00:00",1,45,False
4474,"october","2017-09-27 20:00:00",1,33,False
4475,"Throwback","2017-08-24 20:00:00",2,170,False
4476,"workout","2016-02-09 19:00:00",2,77,False
4477,"#sprung","2017-10-07 20:00:00",2,76,True
4478,"JAMZ","2016-09-24 20:00:00",1,102,False
4479,"Loving You","2017-10-15 20:00:00",3,22,False
4480,"Good Vibes","2017-10-10 20:00:00",2,72,False
4481,"Running","2017-03-17 20:00:00",1,47,False
4482,"Beauty and the Beast","2017-04-10 20:00:00",1,10,False
4483,"Pop stuff","2017-07-07 20:00:00",1,143,False
4484,"Steve Aoki ","2014-05-16 20:00:00",1,60,False
4485,"Alternative","2017-05-03 20:00:00",3,158,False
4486,"bops","2017-10-15 20:00:00",1,70,False
4487,"Tropical House","2016-11-29 19:00:00",1,37,False
4488,"Homework","2017-10-16 20:00:00",2,59,False
4489,"CANCUN","2017-03-09 19:00:00",1,84,False
4490,"College","2013-11-24 19:00:00",1,77,False
4491,"tbt","2017-08-19 20:00:00",1,63,False
4492,"Hey","2016-08-07 20:00:00",2,27,False
4493,"pump up","2017-09-03 20:00:00",10,39,False
4494,"work","2017-05-18 20:00:00",1,64,False
4495,"Yolo","2017-10-26 20:00:00",2,24,False
4496,"Running ","2017-10-23 20:00:00",1,225,False
4497,"new new","2016-03-14 20:00:00",1,38,False
4498,"Daniel","2017-10-05 20:00:00",1,62,False
4499,"Christmas","2015-12-22 19:00:00",1,86,False
4500,"Party","2016-03-08 19:00:00",1,88,False
4501,"LIT 🔥","2017-06-16 20:00:00",4,60,False
4502,"throwback","2017-09-17 20:00:00",1,89,False
4503,"Majestic Casual - Chapter I","2014-08-12 20:00:00",1,31,False
4504,"Acoustics","2017-10-29 20:00:00",1,175,True
4505,"Random","2016-05-23 20:00:00",1,142,False
4506,"chillin","2017-10-30 20:00:00",1,216,False
4507,"Ed Sheeran","2017-03-28 20:00:00",1,10,False
4508,"hw","2017-09-14 20:00:00",1,20,False
4509,"Throwback ","2017-06-26 20:00:00",2,136,False
4510,"special","2017-10-26 20:00:00",2,72,False
4511,"Serendipity","2015-10-24 20:00:00",1,70,False
4512,"Oldies","2017-10-26 20:00:00",1,29,False
4513,"Sing","2016-02-09 19:00:00",1,45,False
4514,"Playlist","2017-10-29 20:00:00",1,78,False
4515,"Dancehall","2017-06-16 20:00:00",1,142,False
4516,"workout","2016-01-12 19:00:00",2,80,False
4517,"TURKEY","2016-11-23 19:00:00",1,7,False
4518,"Downtime","2017-10-17 20:00:00",1,107,False
4519,"New","2017-05-31 20:00:00",1,61,False
4520,"slaps","2016-11-01 20:00:00",1,14,False
4521,"Lit","2016-10-17 20:00:00",1,192,False
4522,"oldies","2016-12-13 19:00:00",1,18,False
4523,"🤷🏼‍♀️","2017-10-26 20:00:00",1,80,False
4524,"Country Music","2016-11-07 19:00:00",1,142,False
4525,"Driving mix","2016-09-27 20:00:00",2,63,False
4526,"choir","2017-10-29 20:00:00",1,34,False
4527,"yoga","2016-04-04 20:00:00",4,33,False
4528,"Spanish","2017-10-29 20:00:00",2,60,False
4529,"Jesus tunes","2017-10-29 20:00:00",1,48,False
4530,"For Mom","2017-07-14 20:00:00",1,170,False
4531,"Vinyasa Flow","2015-01-07 19:00:00",1,21,False
4532,"Throwbacks","2013-04-25 20:00:00",1,30,False
4533,"playlist 6","2016-08-05 20:00:00",1,53,False
4534,"laid back","2017-09-09 20:00:00",1,136,False
4535,"Saturday mornings","2017-09-23 20:00:00",3,23,False
4536,"classical","2013-08-29 20:00:00",1,89,False
4537,"Rap","2017-10-30 20:00:00",1,134,False
4538,"Greatness","2014-07-06 20:00:00",1,152,False
4539,"Bethel Music","2016-05-31 20:00:00",1,14,False
4540,"The Lion King","2014-12-31 19:00:00",2,20,False
4541,"dinner","2017-01-24 19:00:00",1,46,False
4542,"Best of 2013","2013-12-09 19:00:00",2,54,False
4543,"Chill","2015-06-19 20:00:00",1,43,False
4544,"Opm","2017-06-03 20:00:00",1,91,False
4545,"country","2017-02-18 19:00:00",1,25,False
4546,"groove","2017-10-03 20:00:00",1,10,False
4547,"WORKOUT","2017-06-14 20:00:00",1,201,False
4548,"feels. ","2016-01-15 19:00:00",1,122,False
4549,"Fall 2016","2016-11-28 19:00:00",1,55,False
4550,"workout music","2014-10-16 20:00:00",1,50,False
4551,"The Feels ","2017-08-02 20:00:00",2,66,False
4552,"H A P P Y","2017-10-29 20:00:00",1,103,False
4553,"THE FEELS","2017-09-20 20:00:00",5,190,False
4554,"Hip-Hop","2017-10-03 20:00:00",1,38,False
4555,"sad love songs","2017-10-28 20:00:00",2,29,False
4556,"dance with me.","2014-01-18 19:00:00",1,16,False
4557,"Feel Good Songs","2015-05-19 20:00:00",1,30,False
4558,"New","2017-09-26 20:00:00",3,120,False
4559,"Panda","2016-06-17 20:00:00",1,21,False
4560,"DP","2017-05-04 20:00:00",1,76,False
4561,"Inside","2017-06-27 20:00:00",1,57,False
4562,"Rock","2014-10-27 20:00:00",1,21,False
4563,"punk","2017-10-19 20:00:00",1,42,False
4564,"Throwback Tunes","2017-03-29 20:00:00",2,194,False
4565,"run","2017-10-19 20:00:00",1,10,False
4566,"gogo","2016-07-04 20:00:00",1,18,False
4567,"School","2017-02-27 19:00:00",1,46,False
4568,"Classic Country","2017-04-19 20:00:00",1,119,False
4569,"Christmas Party","2017-06-05 20:00:00",1,37,False
4570,"2016","2016-11-10 19:00:00",1,89,False
4571,"sk","2016-07-10 20:00:00",1,30,False
4572,"LETS GO","2017-06-30 20:00:00",1,40,False
4573,"Classical","2017-06-26 20:00:00",1,43,False
4574,"fashion","2017-03-13 20:00:00",1,12,False
4575,"turks","2017-02-17 19:00:00",1,49,False
4576,"cigarette daydreams","2017-10-22 20:00:00",2,75,False
4577,"country vibes","2017-07-16 20:00:00",3,83,False
4578,"EDM","2016-09-04 20:00:00",2,202,False
4579,"For Dad","2017-03-01 19:00:00",1,31,False
4580,"Cumbia Villera","2014-10-28 20:00:00",1,32,False
4581,"Lifting","2016-03-13 20:00:00",1,54,False
4582,"Ours","2016-01-07 19:00:00",1,51,False
4583,"Driving!","2016-03-03 19:00:00",1,8,False
4584,"summer '15","2015-12-15 19:00:00",1,9,False
4585,"yee","2016-07-28 20:00:00",1,14,False
4586,"WAVE","2013-10-23 20:00:00",1,91,False
4587,"classics","2017-08-18 20:00:00",1,43,False
4588,"india arie","2014-03-03 19:00:00",1,24,False
4589,"Rock On","2017-02-17 19:00:00",2,47,False
4590,"in the feels ","2017-10-13 20:00:00",2,61,False
4591,"Classical","2014-10-24 20:00:00",1,82,False
4592,"death","2017-09-07 20:00:00",1,26,False
4593,"babies","2017-09-10 20:00:00",1,76,False
4594,"Get Pumped ","2016-12-23 19:00:00",1,12,False
4595,"Alternative","2015-09-16 20:00:00",2,73,False
4596,"kids","2013-05-18 20:00:00",1,14,False
4597,"Getting Ready","2016-05-30 20:00:00",2,64,False
4598,"in the mood","2017-09-14 20:00:00",1,26,False
4599,"Heavy","2017-10-23 20:00:00",1,35,False
4600,"Vintage","2017-10-22 20:00:00",1,33,False
4601,"Summer 2016","2017-04-22 20:00:00",1,105,False
4602,"Rap","2016-12-27 19:00:00",1,223,False
4603,"nice","2015-07-22 20:00:00",1,47,False
4604,"Clean","2016-08-13 20:00:00",1,26,False
4605,"country","2017-10-16 20:00:00",1,13,False
4606,"country","2017-10-20 20:00:00",1,136,False
4607,"Janet Jackson","2013-10-13 20:00:00",1,34,False
4608,"me","2017-04-20 20:00:00",1,11,False
4609,"R&B ","2017-10-27 20:00:00",1,66,False
4610,"Classic","2017-10-19 20:00:00",1,149,False
4611,"throw🔙","2015-07-23 20:00:00",1,138,False
4612,"Beach music","2016-06-17 20:00:00",3,231,False
4613,"Fall 2017","2017-10-24 20:00:00",1,31,False
4614,"Opera","2013-12-09 19:00:00",2,187,False
4615,"COUNTRY","2017-10-16 20:00:00",1,130,False
4616,"new new","2016-09-01 20:00:00",1,29,False
4617,"Random songs","2016-01-04 19:00:00",1,38,False
4618,"Alternativa","2017-07-19 20:00:00",1,20,False
4619,"Right Now","2016-07-09 20:00:00",1,79,False
4620,"Creep","2016-07-30 20:00:00",1,51,False
4621,"sexy","2017-03-10 19:00:00",1,21,False
4622,"Country","2017-10-03 20:00:00",1,132,False
4623,"Chill","2017-05-18 20:00:00",1,36,False
4624,"edits ","2017-10-14 20:00:00",1,155,False
4625,"Mellow","2013-07-02 20:00:00",1,11,False
4626,"Spanish jams ","2017-09-01 20:00:00",1,47,False
4627,"Sad","2017-09-07 20:00:00",1,92,False
4628,"Mumford and Sons","2013-07-07 20:00:00",1,33,False
4629,"workout ","2017-03-20 20:00:00",2,58,False
4630,"R&B","2017-09-11 20:00:00",1,12,False
4631,"Hold On, We're Going Home","2015-03-27 20:00:00",1,31,False
4632,"feel good","2017-10-26 20:00:00",3,220,False
4633,"RAIN","2017-02-24 19:00:00",1,10,False
4634,"relax songs","2017-06-19 20:00:00",2,15,False
4635,"chill af","2016-08-01 20:00:00",1,109,True
4636,"Here and Now","2015-11-06 19:00:00",1,136,False
4637,"simp","2017-10-25 20:00:00",6,147,False
4638,"2k16","2016-12-27 19:00:00",1,114,False
4639,"Home","2017-09-23 20:00:00",1,55,False
4640," Work","2016-07-28 20:00:00",1,11,False
4641,"👻👻👻","2017-05-09 20:00:00",2,36,False
4642,"throwback","2016-12-25 19:00:00",1,64,False
4643,"Classic Rock","2017-09-11 20:00:00",1,65,False
4644,"Summer 2017","2017-07-28 20:00:00",4,27,False
4645,"wo","2017-10-31 20:00:00",1,54,False
4646,"Summer Drive","2016-06-29 20:00:00",1,41,False
4647,"Teen Party","2014-09-03 20:00:00",3,40,False
4648,"praise","2017-10-27 20:00:00",2,182,False
4649,"hiphop","2017-09-28 20:00:00",1,55,False
4650,"Gym Time","2017-10-29 20:00:00",1,148,False
4651,"That New New","2016-10-23 20:00:00",1,94,True
4652,"old","2017-09-21 20:00:00",1,213,False
4653,"infinite","2017-04-24 20:00:00",9,121,False
4654,"hello. ","2017-09-15 20:00:00",1,121,False
4655,"K-Pop","2017-01-12 19:00:00",1,81,False
4656,"CHRISTMAS","2016-12-22 19:00:00",1,19,False
4657,"running","2017-01-27 19:00:00",1,16,False
4658,"Nick Drake","2010-06-01 20:00:00",1,96,False
4659,"SORRY NOT SORRY","2017-10-02 20:00:00",1,17,False
4660,"Broccoli","2016-11-14 19:00:00",2,13,False
4661,"Christmas","2017-08-29 20:00:00",1,48,False
4662,"MMA","2017-07-07 20:00:00",2,38,False
4663,"gold","2016-06-16 20:00:00",1,13,False
4664,"Driving","2017-02-05 19:00:00",4,47,False
4665,"RUNNNN","2017-10-22 20:00:00",1,90,True
4666,"Wedding Playlist","2015-08-05 20:00:00",2,72,False
4667,"Mix","2016-03-09 19:00:00",1,163,False
4668,"instrumental","2017-09-22 20:00:00",1,28,False
4669,"21","2015-12-04 19:00:00",1,59,False
4670,"Classical Music","2016-01-11 19:00:00",1,12,False
4671,"bubble bath","2017-06-29 20:00:00",1,40,False
4672,"Some tunes","2017-09-23 20:00:00",1,27,False
4673,"Classic rock","2014-07-17 20:00:00",1,40,False
4674,"bomb","2015-09-28 20:00:00",1,17,False
4675,"New","2014-11-07 19:00:00",1,39,False
4676,"hard rock","2017-10-01 20:00:00",1,43,False
4677,"Chilli","2016-11-21 19:00:00",1,195,False
4678,"bones","2017-07-01 20:00:00",2,42,False
4679,"lol","2015-11-15 19:00:00",3,189,True
4680,"Silly Love Songs","2017-08-25 20:00:00",1,28,False
4681,"Rock 90's ","2016-10-13 20:00:00",1,13,False
4682,"country","2016-12-19 19:00:00",1,43,False
4683,"Happy music","2014-07-06 20:00:00",1,37,False
4684,"☀️☀️☀️","2017-10-17 20:00:00",1,75,False
4685,"Oldies","2017-10-17 20:00:00",1,83,False
4686,"songs to sing to","2017-08-19 20:00:00",1,102,False
4687,"dance","2017-09-20 20:00:00",1,67,False
4688,"oldies","2017-09-12 20:00:00",1,42,False
4689,"dance","2017-09-08 20:00:00",1,23,False
4690,"Chill","2017-09-13 20:00:00",1,22,False
4691,"Grad Party","2017-10-13 20:00:00",1,83,False
4692,"2000's","2016-06-23 20:00:00",2,59,False
4693,"2016","2016-12-19 19:00:00",1,36,False
4694,"jams","2017-06-03 20:00:00",1,39,False
4695,"Summer '17","2017-08-10 20:00:00",1,49,False
4696,"country","2017-09-12 20:00:00",1,16,False
4697,"chillll","2017-09-06 20:00:00",1,85,False
4698,"halloween 2013","2013-10-11 20:00:00",1,73,False
4699,"Euphoria","2017-06-27 20:00:00",2,45,False
4700,"Old School","2017-10-23 20:00:00",1,157,False
4701,"The Man","2017-03-11 19:00:00",1,70,False
4702,"bump","2017-08-15 20:00:00",1,34,False
4703,"new jams ","2017-10-30 20:00:00",1,184,False
4704,"Otras","2014-11-24 19:00:00",2,80,False
4705,"Rap","2017-08-03 20:00:00",3,33,False
4706,"FUNKY","2016-04-27 20:00:00",1,15,False
4707,"basic !!","2017-09-24 20:00:00",1,35,False
4708,"old school","2017-02-14 19:00:00",1,49,False
4709,"Love","2014-08-18 20:00:00",2,12,False
4710,"sad","2016-10-08 20:00:00",1,52,False
4711,"hiphop","2014-03-21 20:00:00",1,53,False
4712,"Football","2014-01-03 19:00:00",1,45,False
4713,"Mixture","2014-04-17 20:00:00",1,63,False
4714,"Poker","2017-10-18 20:00:00",1,92,False
4715,"Reading","2017-07-02 20:00:00",1,6,False
4716,"The Chillest","2016-08-29 20:00:00",1,28,False
4717,"indie","2016-12-18 19:00:00",1,26,False
4718,"chill.","2017-07-18 20:00:00",1,6,False
4719,"80s music","2016-01-30 19:00:00",1,29,False
4720,"Lindsey","2016-04-27 20:00:00",1,231,False
4721,"birthday playlist ","2016-07-06 20:00:00",2,46,False
4722,"Chill","2017-06-17 20:00:00",12,207,False
4723,"Work","2014-11-18 19:00:00",1,40,False
4724,"Study Playlist","2016-01-07 19:00:00",1,125,False
4725,"chill electro","2017-09-16 20:00:00",1,87,False
4726,"sad","2016-12-27 19:00:00",3,39,False
4727,"Senior Spring ","2014-08-31 20:00:00",1,31,False
4728,"Chill Music ","2017-10-17 20:00:00",1,116,False
4729,"Love songs","2017-07-16 20:00:00",2,77,False
4730,"Study Tunes","2014-09-07 20:00:00",1,35,False
4731,"Rap","2013-08-15 20:00:00",1,20,False
4732,"amanda","2016-06-08 20:00:00",3,30,False
4733,"work it out","2017-05-22 20:00:00",1,102,False
4734,"Car jams","2017-09-24 20:00:00",1,17,False
4735,"jams","2017-10-29 20:00:00",1,28,False
4736,"Alt","2017-10-19 20:00:00",1,121,False
4737,"Funk","2017-08-04 20:00:00",1,64,False
4738,"Mellow ","2017-10-07 20:00:00",1,141,False
4739,"Ashley","2017-10-28 20:00:00",1,60,False
4740,"Justin Bieber","2017-06-15 20:00:00",1,124,False
4741,"OPM","2017-07-27 20:00:00",1,83,False
4742,"daphne","2016-09-27 20:00:00",1,12,False
4743,"Britney Spears","2016-08-25 20:00:00",2,160,False
4744,"rap jams","2017-10-30 20:00:00",1,150,False
4745,"mercy","2017-09-24 20:00:00",1,53,False
4746,"get hype","2017-10-29 20:00:00",1,99,False
4747,"AC","2017-10-30 20:00:00",2,54,False
4748,"R&B","2016-10-25 20:00:00",1,127,False
4749,"Megan","2017-10-15 20:00:00",1,146,False
4750,"Hype","2017-10-27 20:00:00",1,75,False
4751,"partaaaay","2016-03-13 20:00:00",3,39,False
4752,"En español","2017-06-10 20:00:00",1,138,False
4753,"Country Classics","2016-04-26 20:00:00",2,64,False
4754,"barre","2017-09-06 20:00:00",1,29,False
4755,"Beach Please","2017-05-28 20:00:00",1,117,False
4756,"playlist","2016-08-12 20:00:00",1,24,False
4757,"chillout","2013-10-30 20:00:00",1,30,False
4758,"lit","2017-07-23 20:00:00",2,65,False
4759,"Old School","2017-07-12 20:00:00",1,44,False
4760,"Saved Songs","2017-06-06 20:00:00",2,158,False
4761,"dope","2016-08-30 20:00:00",1,94,False
4762,"oldies but goodies ","2017-04-22 20:00:00",1,10,False
4763,"You Got Me","2016-08-13 20:00:00",1,23,False
4764,"On the go","2017-10-29 20:00:00",1,81,False
4765,"Favorite","2012-05-14 20:00:00",1,14,False
4766,"summer","2017-07-25 20:00:00",1,49,False
4767,"Get it girl","2015-12-05 19:00:00",1,75,False
4768,"newness","2017-10-30 20:00:00",2,69,False
4769,"summer vibes","2017-10-24 20:00:00",1,171,False
4770,"CAR","2016-05-21 20:00:00",2,35,False
4771,"Legendary","2014-09-14 20:00:00",3,116,False
4772,"hype","2017-10-15 20:00:00",1,132,False
4773,"running","2017-10-21 20:00:00",1,26,False
4774,"24/7","2017-06-20 20:00:00",1,82,False
4775,"Sunset Lover","2016-12-26 19:00:00",1,30,False
4776,"I hate u, i love u","2016-04-23 20:00:00",1,15,False
4777,"Random playlist","2017-02-01 19:00:00",1,123,False
4778,"locker room","2017-10-05 20:00:00",2,57,False
4779,"All The Way Up","2017-09-09 20:00:00",1,33,False
4780,"love","2016-12-06 19:00:00",2,21,False
4781,"Spring Break","2017-06-29 20:00:00",1,115,False
4782,"NWA","2016-05-11 20:00:00",1,20,False
4783,"Good Songs","2013-05-31 20:00:00",1,21,False
4784,"College.","2013-10-26 20:00:00",1,196,False
4785,"feelings","2017-01-17 19:00:00",4,27,False
4786,"Paradise","2017-07-08 20:00:00",1,210,False
4787,"Jams","2017-08-11 20:00:00",5,49,False
4788,"just chillin'","2016-04-05 20:00:00",1,64,False
4789,"Dance Music","2015-06-18 20:00:00",1,55,False
4790,"rap","2017-10-21 20:00:00",1,102,False
4791,"kodak ","2017-10-13 20:00:00",1,13,False
4792,"Latin","2017-04-22 20:00:00",1,40,False
4793,"practice","2016-03-04 19:00:00",1,20,True
4794,"Rock Out","2017-02-14 19:00:00",2,231,False
4795,"CHANGE","2017-10-29 20:00:00",1,24,False
4796,"WORKOUT ","2017-10-24 20:00:00",2,139,False
4797,"Feel good","2017-10-12 20:00:00",1,81,False
4798,"Chill songs","2017-06-28 20:00:00",1,48,False
4799,"Hyphy","2014-02-08 19:00:00",1,27,False
4800,"Halloween","2017-10-03 20:00:00",1,29,False
4801,"Old Stuff","2017-09-17 20:00:00",1,49,False
4802,"Guilty Pleasure","2013-06-23 20:00:00",2,28,False
4803,"Musica Cristiana","2017-08-30 20:00:00",1,33,False
4804,"vibey","2017-10-09 20:00:00",1,13,False
4805,"car","2017-08-23 20:00:00",2,76,False
4806,"March 2014","2014-04-02 20:00:00",1,43,False
4807,"January ","2016-01-14 19:00:00",3,18,False
4808,"Paisa","2017-10-15 20:00:00",3,45,False
4809,"GOOD","2015-12-21 19:00:00",4,172,False
4810,"70's","2015-01-24 19:00:00",1,140,False
4811,"pregame","2017-09-12 20:00:00",1,40,False
4812,"Jolene","2014-12-09 19:00:00",1,5,False
4813,"rock","2014-07-03 20:00:00",1,119,False
4814,"Bumps","2017-10-28 20:00:00",3,73,False
4815,"christian ","2017-09-26 20:00:00",1,121,False
4816,"Texas Country","2016-12-26 19:00:00",1,191,False
4817,"star wars","2017-05-01 20:00:00",1,31,False
4818,"Redbone","2017-07-10 20:00:00",1,29,False
4819,"vol. 2","2017-10-06 20:00:00",2,17,False
4820,"yg","2017-01-31 19:00:00",1,12,False
4821,"Feel","2017-09-24 20:00:00",1,26,False
4822,"Roadtrip","2017-10-07 20:00:00",3,66,False
4823,"RUNNING","2016-06-18 20:00:00",2,55,False
4824,"love jams","2017-10-08 20:00:00",1,6,False
4825,"shut up and dance ","2015-05-29 20:00:00",1,33,False
4826,"2010","2017-10-01 20:00:00",1,172,False
4827,"Boat","2015-10-09 20:00:00",2,10,False
4828,"white Rabbit","2017-01-29 19:00:00",2,22,False
4829,"summer :)","2017-10-15 20:00:00",1,27,False
4830,"VP","2017-10-01 20:00:00",1,56,False
4831,"FIRE","2016-04-28 20:00:00",1,28,False
4832,"2013","2015-02-27 19:00:00",4,181,False
4833,"mexico","2017-08-28 20:00:00",4,47,False
4834,"soft pop ","2017-01-30 19:00:00",1,26,False
4835,"August 2016","2016-07-20 20:00:00",3,9,False
4836,"Pulp Fiction","2017-10-28 20:00:00",1,173,False
4837,"🔥🔥🔥🔥","2016-04-12 20:00:00",4,38,False
4838,"Pop-punk","2017-06-14 20:00:00",1,180,False
4839,"Christmas ","2016-12-21 19:00:00",3,75,False
4840,"TheFatRat","2016-08-05 20:00:00",1,54,False
4841,"Car Jams","2017-07-07 20:00:00",1,115,False
4842,"new","2017-07-19 20:00:00",2,78,False
4843,"Lolla 2016","2017-06-25 20:00:00",1,119,False
4844,"All Time Favorites","2017-04-18 20:00:00",1,66,False
4845,"moms ","2017-10-07 20:00:00",1,91,False
4846,"TORI","2017-05-28 20:00:00",2,75,False
4847,"2017","2017-10-29 20:00:00",3,212,False
4848,"Green Light","2017-03-21 20:00:00",1,53,False
4849,"Worship","2017-09-06 20:00:00",1,12,False
4850,"Zoe ","2017-07-18 20:00:00",1,56,False
4851,"thursday","2016-12-04 19:00:00",2,9,False
4852,"minimal","2017-10-19 20:00:00",1,62,False
4853,"Trance","2017-10-30 20:00:00",1,127,False
4854,"my favs","2016-04-22 20:00:00",1,6,False
4855,"way back when ","2017-07-20 20:00:00",1,56,False
4856,".fall 2017","2017-09-25 20:00:00",1,31,False
4857,"Hiking","2014-11-29 19:00:00",1,60,False
4858,"Christian favs","2017-08-09 20:00:00",2,62,False
4859,"Wedding Cocktails","2016-02-17 19:00:00",1,38,False
4860,"CHRISTMAS","2017-10-27 20:00:00",4,165,False
4861,"mac ","2013-07-30 20:00:00",1,36,False
4862,"yesss","2017-10-29 20:00:00",1,161,False
4863,"Pregame","2017-10-29 20:00:00",1,27,False
4864,"Freestyle","2017-10-11 20:00:00",1,48,False
4865,"⚡️⚡️⚡️","2017-09-16 20:00:00",1,15,False
4866,"Nye","2017-06-02 20:00:00",1,108,False
4867,"new","2017-10-30 20:00:00",1,12,False
4868,"JJ","2017-06-14 20:00:00",1,170,False
4869,"To Share","2017-01-04 19:00:00",3,73,False
4870,"House Party","2016-03-11 19:00:00",1,41,False
4871,"music midtown!!","2016-09-17 20:00:00",1,58,False
4872,"lit","2016-06-25 20:00:00",1,21,False
4873,"sing along","2016-05-19 20:00:00",1,20,False
4874,"Ride","2017-02-15 19:00:00",2,111,False
4875,"now","2017-10-16 20:00:00",1,73,False
4876,"Classics","2016-03-09 19:00:00",2,73,True
4877,"Car Playlist","2017-10-24 20:00:00",1,77,False
4878,"RAP","2017-04-26 20:00:00",2,24,False
4879,"Stuff","2017-04-06 20:00:00",1,48,False
4880,"Las Vegas ","2015-11-12 19:00:00",1,69,False
4881,"My mix","2015-11-17 19:00:00",1,70,False
4882,"running ","2017-10-18 20:00:00",1,91,False
4883,"camp","2017-07-25 20:00:00",1,17,False
